room_price,district,number_of_bedrooms,number_of_beds,number_of_individual_bathrooms,number_of_shared_bathrooms,refund_rule,type_airbnb,wifi,essentials,laptop_workspace,airconditioning,heating,TV,cable_TV,washing_machine,kitchen,hanger,paid_parking,free_parking,breakfast,shampoo,coffee_maker,tableware,oven,microwave,refrigerator,stove,luggage_store,long_stays_allowed,hair_dryer,first_aid_kit,LUXURY_ITEMS,FIRE_ITEMS,iron,hot_water,doorlock,greetings_from_host,extra_bedclothes,garden_or_backyard,guest_entrance,SECURITY_ITEMS,BABY_ITEMS,ethernet,balcony,dish_washer,pocket_wifi,plug_cover,river_lake_side
61914,중구,1,1,1,0,일반,B&b의 개인실,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
170949,용산구,3,4,2,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
71520,마포구,1,2,1,0,엄격,아파트 전체,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
48036,동작구,1,1,1,0,일반,로프트 전체,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
80059,용산구,3,2,2,0,일반,공동주택의 개인실,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0
23492,관악구,1,1,1,0,유연,주택의 개인실,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
74722,강남구,1,3,0,0,엄격,B&b의 개인실,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11746,마포구,1,4,1,0,일반,아파트의 다인실,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30956,노원구,1,1,0,1,엄격,아파트의 개인실,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,3,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0
62980,중구,1,2,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
17085,용산구,1,4,1,0,유연,B&b의 다인실,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57643,송파구,1,1,1,0,엄격,아파트 전체,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
44833,마포구,1,2,1,0,일반,게스트용 별채의 개인실,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
54440,종로구,1,1,0,0,엄격,B&b의 개인실,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64049,마포구,1,1,1,0,엄격,타운하우스 전체,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
32024,강남구,1,1,1,0,유연,주택의 개인실,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
27754,마포구,1,4,0,0,엄격,B&b의 다인실,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75789,서초구,1,1,1,0,일반,아파트 전체,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32024,마포구,1,6,3,0,유연,주택의 다인실,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
27755,마포구,1,1,0,1,일반,공동주택의 개인실,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
117527,강남구,0,2,1,0,일반,아파트 전체,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
74722,강남구,1,2,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,3,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0
70452,용산구,1,1,1,0,일반,콘도(아파트) 전체,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
16017,종로구,1,11,3,0,일반,호스텔의 다인실,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81201,중구,1,2,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0
85397,마포구,1,4,1,0,엄격,호스텔의 개인실,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
39496,마포구,1,1,0,1,엄격,주택의 개인실,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22417,용산구,1,6,1,0,일반,공동주택의 다인실,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39497,강남구,1,1,1,0,엄격,게스트용 별채의 개인실,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100341,마포구,1,2,1,0,유연,주택의 다인실,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59779,서초구,1,1,1,0,유연,아파트의 개인실,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0
33091,강남구,1,2,0,1.5,엄격,아파트의 개인실,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
65115,강서구,1,1,1,0,엄격,아파트 전체,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
69385,마포구,1,1,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
35226,서대문구,1,1,1,0,일반,공동주택의 개인실,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
90817,마포구,0,2,1,0,엄격,호텔의 객실,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0
136759,중구,2,6,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
40564,중구,1,1,1,0,엄격,아파트의 개인실,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
76857,서대문구,1,1,1,0,엄격,콘도(아파트) 전체,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
78992,마포구,4,4,1.5,0,엄격,아파트 전체,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39496,광진구,1,1,1,0,엄격,아파트의 개인실,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
72589,성북구,1,4,1.5,0,엄격,B&b의 개인실,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,3,1,1,0,1,1,0,0,2,1,0,1,0,0,0,0
65115,중구,1,2,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
74722,용산구,2,4,1,0,엄격,로프트 전체,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24552,용산구,1,1,0,1,일반,B&b의 개인실,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75789,송파구,1,3,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,3,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0
30956,중구,10,10,1,0,일반,아파트의 개인실,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,2,3,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
110048,마포구,1,4,1,0,엄격,아파트 전체,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
130348,마포구,1,3,1,0,엄격,콘도(아파트) 전체,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
49104,중구,1,2,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
82194,마포구,1,2,1,0,엄격,공동주택의 개인실,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76857,마포구,1,3,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0
83262,서초구,1,1,1,0,일반,호스텔의 개인실,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
42698,마포구,1,1,0,2,일반,주택의 개인실,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,2,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0
83338,용산구,1,1,1,0,일반,아파트 전체,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
55508,마포구,1,2,0,2,일반,주택의 개인실,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,2,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
29889,용산구,1,4,1,0,유연,게스트용 별채의 다인실,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80132,용산구,1,1,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0
59778,마포구,1,1,1,0,엄격,호텔의 객실,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,3,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0
84329,강남구,1,3,1,0,일반,아파트 전체,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
34159,종로구,1,1,0,1,일반,주택의 개인실,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,2,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0
25620,용산구,1,2,0,1,일반,B&b의 개인실,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
98206,강남구,0,2,1,0,일반,아파트 전체,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0
50172,중구,1,2,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
85397,서초구,1,2,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
83262,마포구,1,3,1,0,엄격,아파트 전체,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
130348,종로구,1,1,1,0,유연,게스트용 별채의 개인실,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
58712,용산구,1,2,1,0,엄격,아파트 전체,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
55508,중구,0,2,1,0,일반,콘도(아파트) 전체,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
69385,강남구,1,1,1,0,일반,콘도(아파트) 전체,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
73655,중구,0,3,1,0,엄격,아파트 전체,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
95004,송파구,2,2,1,0,일반,타운하우스 전체,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
84329,중구,1,2,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
64047,강동구,1,2,1,0,일반,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,3,1,1,1,0,1,0,0,2,0,1,0,0,1,0,0
55509,은평구,1,2,1,0,엄격,게스트용 별채의 개인실,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
199796,서초구,3,5,2,0,유연,아파트 전체,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
64049,종로구,1,2,1,0,엄격,B&b의 개인실,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39496,종로구,1,3,1,0,엄격,주택의 개인실,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,3,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
64047,마포구,1,1,0,4,일반,게스트용 별채의 개인실,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0
21350,마포구,1,10,1,0,일반,호스텔의 다인실,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43766,종로구,1,2,1,0,엄격,주택의 개인실,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,2,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0
128212,송파구,1,1,1,0,일반,공동주택의 개인실,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
72587,용산구,1,3,1,0,엄격,아파트 전체,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
130348,중구,1,3,1,0,유연,게스트용 별채의 개인실,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
69385,송파구,1,1,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
55508,마포구,0,1,1,0,유연,아파트 전체,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19220,용산구,1,3,1,0,일반,호스텔의 다인실,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,3,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
64049,마포구,1,2,1,0,엄격,아파트 전체,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
100341,마포구,1,1,1,0,일반,호텔의 객실,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22417,마포구,1,2,2,0,일반,타운하우스의 다인실,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
41631,강남구,1,2,0,1,엄격,주택의 개인실,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,3,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0
32024,용산구,1,1,0,1,유연,아파트의 개인실,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0
44833,중구,1,1,1,0,엄격,B&b의 개인실,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50171,종로구,1,2,1,0,엄격,B&b의 다인실,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20282,동작구,1,1,1,0,유연,주택의 다인실,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16017,마포구,1,1,1,0,일반,아파트의 다인실,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105678,중구,1,1,1,0,일반,호텔의 객실,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75789,성북구,1,2,1,0,일반,B&b의 개인실,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24552,강남구,1,2,1,0,일반,주택의 다인실,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
59779,중구,0,1,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84406,중구,0,2,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
40563,마포구,1,1,0,1,유연,공동주택의 개인실,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
74722,구로구,1,2,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
25620,은평구,1,1,0,1,일반,아파트의 개인실,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,3,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0
52307,마포구,1,1,1,0,엄격,게스트용 별채의 개인실,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90817,마포구,0,2,1,0,엄격,콘도(아파트) 전체,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0
11746,종로구,1,6,0,0,엄격,B&b의 다인실,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103543,종로구,1,2,1,0,일반,호스텔의 개인실,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73655,마포구,1,2,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35226,종로구,0,1,1,0,유연,호스텔의 개인실,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55508,중구,1,1,1,0,유연,아파트의 개인실,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
105678,중구,1,1,1,0,일반,호텔의 객실,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85397,종로구,1,2,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
20288,용산구,1,6,1,0,엄격,주택의 다인실,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14949,마포구,1,1,2.5,0,일반,게스트용 별채의 다인실,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
100432,마포구,1,3,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
66182,종로구,0,2,1,0,엄격,아파트 전체,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
68317,종로구,1,2,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
119664,종로구,1,1,1,0,엄격,주택의 다인실,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74722,마포구,1,2,1,0,엄격,아파트 전체,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
64047,마포구,1,1,1,0,엄격,타운하우스 전체,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
59779,마포구,1,1,1,0,일반,B&b의 개인실,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
86543,용산구,1,4,1,0,엄격,로프트 전체,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
52305,마포구,1,2,6,0,일반,B&b의 다인실,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80059,중구,1,1,1,0,엄격,아파트 전체,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
